,artist_name,track_name,track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
145,Maluma,Según Quién,4bw8mcDUSRWfQo63ZTYRnU,latin pop; reggaeton; reggaeton colombiano; trap latino; urbano latino,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987
146,The Cars,Good Times Roll,7hVhRCDV100Jq26NGR7adw,album rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; permanent wave; power pop; rock; singer-songwriter; soft rock; synthpop,0.607,0.662,4,-9.456,1,0.0278,0.0951,8.22e-05,0.125,0.629,107.646
147,Bill Withers,Lovely Day,0bRXwKfigvpKZUurwqAlEh,classic soul; funk; quiet storm; soul,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923
148,Drake,God's Plan,6DCZcSspjsKoFjzjrWoCdn,canadian hip hop; canadian pop; hip hop; pop rap; rap,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169
149,Kansas,Point of Know Return,0YoAVHXeEPPzZxK0xPQqYn,album rock; classic rock; hard rock; heartland rock; mellow gold; progressive rock; rock; soft rock,0.687,0.59,5,-5.204,1,0.0367,0.0889,0.000173,0.171,0.653,136.232
150,The Neighbourhood,Stargazing,0VF7YLIxSQKyNiFL3X6MmN,modern alternative rock; modern rock; pop,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009
151,The Clash,Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,alternative rock; permanent wave; punk; rock,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885
152,Hop Along,What the Writer Meant,1CQYtzsSCxPONPsJZOvzok,bubblegrunge; indie punk; indie rock; philly indie,0.644,0.778,6,-6.497,1,0.0299,0.212,5.88e-05,0.109,0.696,120.007
153,Briston Maroney,Under My Skin,6Jqk2PWC70GEBNmXwmTGHp,nashville indie; pov: indie,0.513,0.676,2,-5.337,1,0.0307,0.226,0.00102,0.217,0.221,78.496
154,Jack Stauber,Buttercup,2mlGPkAx4kwF8Df0GlScsC,hypnagogic pop; pittsburgh indie; pov: indie,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046
155,King Gizzard & The Lizard Wizard,Ya Love,3gks6iUsfZztKJPkaAkf2L,australian psych; double drumming; microtonal; neo-psychedelic,0.611,0.945,0,-5.886,1,0.0897,0.0694,0.0276,0.423,0.951,160.009
156,Ginger Root,Loretta,3eZqBNHlNA4lUsbAB6UmvD,hypnagogic pop; oc indie,0.706,0.801,2,-5.646,1,0.0462,0.282,0.594,0.143,0.887,130.001
157,Thompson Twins,Hold Me Now,0BJU4rYOfj43xHw6gvTIwE,new romantic; new wave; new wave pop; synthpop,0.787,0.516,7,-12.792,1,0.0332,0.66,1.1e-05,0.293,0.882,108.19
158,Frank Ocean,Pyramids,4QhWbupniDd44EDtnh2bFJ,lgbtq+ hip hop; neo soul,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.791,0.15,107.989
159,Kate Bush,Running Up That Hill (A Deal With God),1PtQJZVZIdWIYdARpZRDFO,art pop; art rock; baroque pop; new wave pop; permanent wave; piano rock; singer-songwriter,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376
160,Destroy Boys,I Threw Glass at My Friend's Eyes and Now I'm on Probation,5ot500QigZaa1tH5tQoR1C,oakland indie; pov: indie,0.462,0.943,1,-5.276,0,0.0739,0.192,0.000256,0.192,0.339,101.834
161,Mild High Club,Dionysian State,6F8cfrZbKX2CvTxfxq2T4B,indie garage rock; neo-psychedelic,0.781,0.476,7,-9.201,1,0.0315,0.0251,0.0588,0.121,0.358,111.366
162,Franz Ferdinand,Take Me Out,20I8RduZC2PWMWTDCZuuAN,alternative rock; dance rock; indie rock; modern rock; rock; scottish rock,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561
163,Kevin Abstract,Empty,6gSw5vz7dcafda23VqMrnl,afrofuturism; lgbtq+ hip hop,0.59,0.498,9,-6.845,1,0.0827,0.162,0.0,0.0947,0.504,80.022
164,The Frights,Crust Bucket,6YWtvUPKgCYSiPDBuAjj0Q,indie garage rock; indie surf; san diego indie; surf punk,0.204,0.858,4,-4.655,1,0.076,0.0663,0.0032,0.371,0.268,166.02
165,Stealers Wheel,Stuck In The Middle With You,3Vby4nGmtbDo7HDJamOWkT,folk rock,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765
166,The Shins,Fighting in a Sack - 2023 Remaster,71ePZUnzPYtx6OgiqFcKQZ,albuquerque indie; alternative rock; canadian indie; chamber pop; indie pop; indie rock; modern rock; portland indie; seattle indie; stomp and holler,0.536,0.892,2,-4.119,1,0.0481,0.00258,0.0,0.0761,0.54,115.253
167,fun.,We Are Young (feat. Janelle Monáe),7a86XRg84qjasly9f6bPSD,baroque pop; metropopolis,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086
168,Lil Uzi Vert,Money Longer,0B8QzDH7YWih85V5SEMnyJ,hip hop; melodic rap; philly rap; rage rap; rap; trap,0.795,0.568,5,-7.817,0,0.142,0.0541,0.0,0.108,0.478,136.173
169,Miniature Tigers,Cannibal Queen,04pCXbMGVkyudC7XvXQjM4,nyc indie rock,0.688,0.729,1,-6.168,1,0.0278,0.0297,1.37e-06,0.101,0.796,113.986
170,The Doors,Touch Me,4BVE5tIIpYabZcYCbephNW,acid rock; album rock; classic rock; hard rock; psychedelic rock; rock,0.425,0.903,1,-4.801,1,0.0732,0.405,0.0128,0.117,0.769,108.748
171,Jean Dawson,Clear Bones,1BLoghXkY06sQvHdJ1vOWO,indie hip hop; modern indie pop,0.56,0.867,7,-3.978,1,0.049,0.00275,9.26e-06,0.0901,0.567,93.503
172,King Gizzard & The Lizard Wizard,Catching Smoke,4soZjBWp9Xxri3tkdnyEP5,australian psych; double drumming; microtonal; neo-psychedelic,0.584,0.82,11,-6.561,1,0.0342,0.0317,0.196,0.306,0.339,93.949
173,Molchat Doma,Люди Надоели,7wrUu51QXPJehBNRQAC20D,belarusian indie; russian post-punk; sovietwave,0.41,0.529,11,-9.662,0,0.039,0.406,0.885,0.11,0.828,160.06
174,The Go-Go's,Our Lips Are Sealed - Single Version,1GVnAD8Iz45rux6EC657Yv,album rock; candy pop; classic rock; girl group; jangle pop; mellow gold; new romantic; new wave; new wave pop; permanent wave; singer-songwriter; soft rock,0.608,0.864,8,-7.101,1,0.0522,0.0444,3.49e-06,0.0341,0.947,131.199
175,Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,art pop; pop,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892
176,BOYO,Crown,0RhNAQ5k3hQEI5Tx0GLiXJ,indie garage rock,0.553,0.691,9,-6.357,1,0.0248,0.00072,0.669,0.163,0.593,80.0
177,The 1975,Somebody Else,5hc71nKsUgtwQ3z52KEKQk,modern alternative rock; modern rock; pop; pov: indie; rock,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045
178,Husbands,She's a Betty,3XdSB6mmmXxNTJoqbP9lqJ,chill dream pop; okc indie,0.597,0.69,11,-8.754,1,0.0276,0.00937,0.0167,0.113,0.502,105.968
179,Syd Barrett,If It's In You,7Hx8aFS0iHvHSo0oUS7gAZ,art rock; experimental; outsider; psychedelic folk; psychedelic rock,0.565,0.25,7,-10.61,1,0.0402,0.663,0.0,0.0856,0.462,92.223
180,Trash Panda,Atlanta Girls,2JiOQUqMlUkwcbvv3rtSC9,atlanta indie,0.66,0.582,7,-7.769,1,0.0602,0.499,0.000603,0.257,0.402,117.902
181,Frank Ocean,Godspeed,34xTFwjPQ1dC6uJmleno7x,lgbtq+ hip hop; neo soul,0.399,0.0969,6,-12.578,1,0.0509,0.929,0.000168,0.121,0.0758,109.54
182,Alice Phoebe Lou,Glow,7wR04K3JSaRJPO3D0f5fnx,south african alternative,0.58,0.573,6,-5.345,1,0.0314,0.0427,0.0,0.0811,0.502,86.699
183,Childish Gambino,Redbone,0WtDGnWL2KrMCk0mI1Gpwz,atl hip hop; hip hop; rap,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111
184,New Order,Blue Monday,6hHc7Pks7wtBIW8Z6A0iFq,alternative rock; dance rock; madchester; new romantic; new wave; permanent wave; post-punk; synthpop; uk post-punk,0.762,0.651,0,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395
185,Post Animal,Schedule,18Lpjt23W6XxWL4tSj9j47,indie garage rock; neo-psychedelic,0.606,0.579,2,-6.522,1,0.0287,0.0922,0.000356,0.121,0.402,95.976
186,Harry Styles,Fine Line,6VzcQuzTNTMFnJ6rBSaLH9,pop,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996
187,Dick Haymes,I'll Get By (As Long As I Have You) (with Dick Haymes),1cRzLNNLl2ZISn6veqYkPy,big band; british dance band; deep adult standards; swing; tin pan alley,0.607,0.155,10,-14.699,1,0.035,0.969,0.00126,0.097,0.534,122.196
188,Depeche Mode,Never Let Me Down Again - 2006 Remaster,2H1BmB1b6Px9KJXIUpD03u,dance rock; new romantic; new wave; permanent wave; rock; synthpop,0.581,0.886,0,-6.505,1,0.0324,0.279,0.0297,0.691,0.586,106.067
189,Chet Baker,I Fall In Love Too Easily,0F845nujLVqCb0XMZCh5Pc,cool jazz; jazz; jazz trumpet; vocal jazz,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607
190,The Cranberries,Put Me Down,2rzOCsV0vF3V8yAIMeaFak,irish rock; pop rock; rock,0.209,0.294,0,-12.681,1,0.0308,0.193,0.00375,0.0958,0.182,75.96
191,John Mayer,Edge of Desire,5gbxzSqABThINGDb7vIiwe,neo mellow; singer-songwriter,0.606,0.441,9,-9.303,1,0.0272,0.326,0.0128,0.116,0.455,66.443
192,George Harrison,All Those Years Ago - Remastered 2004,32fKHW6Eac4yBXn9WY7Aic,album rock; classic rock; folk rock; mellow gold; rock; singer-songwriter; soft rock,0.555,0.639,2,-6.832,1,0.033,0.137,1.99e-05,0.0733,0.518,125.77
193,Electric Light Orchestra,The Diary of Horace Wimp,3hfqwHXcRLq6BSneRpEdtm,album rock; art rock; beatlesque; classic rock; glam rock; mellow gold; rock; soft rock; symphonic rock,0.64,0.494,10,-9.073,1,0.058,0.794,0.0,0.735,0.619,171.219
194,Alex Clare,Too Close,4sK96UnGx3NjBaqvfTG2dm,modern alternative rock,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043
195,Eric B. & Rakim,Know The Ledge,4nBZIQ14fOYMxJvgbvHQpJ,bboy; east coast hip hop; golden age hip hop; hip hop; old school hip hop,0.794,0.88,8,-9.77,1,0.162,0.0289,2.52e-05,0.0683,0.847,115.666
196,Peter Frampton,Show Me The Way - Live,5uS8HGp7VfuU5fDarEbNi7,album rock; british blues; classic rock; country rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock; southern rock,0.556,0.944,2,-4.267,1,0.0445,0.0325,0.0,0.943,0.452,132.436
197,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",0iOZM63lendWRTTeKhZBSC,classic rock; folk; folk rock; melancholia; mellow gold; rock; soft rock,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033
198,Black Eyes,Deformative,1xTJ4sE2wEv6eq4L9BoKQ0,dance-punk; double drumming; noise punk; noise rock; sasscore,0.517,0.875,9,-7.58,0,0.142,0.0273,7.56e-06,0.39,0.479,79.016
199,The Righteous Brothers,Unchained Melody,2qhASBzpbFhPRtrnZ5lLnz,adult standards; brill building pop; folk rock; mellow gold; motown; rock-and-roll; rockabilly,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54
200,Bonny Light Horseman,Deep In Love,4fyqGylwyCpUTbgzYJ6RXN,indie folk; new americana,0.618,0.558,5,-8.184,1,0.0251,0.604,0.395,0.124,0.336,111.709
201,The Walker Brothers,The Sun Ain't Gonna Shine Anymore,42TtgFndtWMIr0UqJl01HA,british invasion,0.381,0.683,2,-6.795,1,0.0354,0.224,1.52e-05,0.244,0.434,111.036
202,Cage The Elephant,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,modern alternative rock; modern rock; pov: indie; punk blues; rock,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98
203,Hot Flash Heat Wave,Raindrop,6XqJtTLH92Pjti2BDcKAVV,indie garage rock; indie surf; surf punk,0.352,0.594,9,-4.937,1,0.0305,0.00136,0.0301,0.138,0.441,149.961
204,Clairo,Sofia,7B3z0ySL9Rr0XvZEAjWZzM,bedroom pop; indie pop; pov: indie,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997
205,Kendrick Lamar,PRIDE.,6IZvVAP7VPPnsGX6bvgkqg,conscious hip hop; hip hop; rap; west coast rap,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842
206,Camille Saint-Saëns,The Swan,1p2KclGv8c1qKPoRq4exKd,classical; french romanticism; late romantic era,0.216,0.149,7,-18.173,1,0.0402,0.986,0.94,0.0921,0.117,123.201
207,Weezer,Say It Ain't So,6VoIBz0VhCyz7OdEoRYDiA,alternative rock; modern power pop; modern rock; permanent wave; rock,0.634,0.551,3,-7.136,1,0.0352,0.00737,1.82e-05,0.07,0.453,151.779
208,C418,Sweden,4NsPgRYUdHu2Q5JRNgXYU5,pixel; video game music,0.642,0.01,2,-25.164,1,0.0446,0.992,0.945,0.103,0.197,87.971
209,Lana Del Rey,Let The Light In (feat. Father John Misty),4qG7hWhljsqqENL5PaLA2z,art pop; pop,0.335,0.44,9,-9.748,1,0.0275,0.385,0.00251,0.115,0.198,132.449
210,The Postal Service,Such Great Heights,75z2YLg5Lkqf6qL9XOY8tV,chamber pop; indie rock; indietronica; seattle indie,0.653,0.818,5,-8.125,1,0.0471,0.00907,0.225,0.0703,0.198,174.984
211,Pickin' On Series,Those to Come,234ILu6MwdzPvWRlXYbjif,Unknown,0.579,0.652,9,-9.16,1,0.0274,0.143,0.0867,0.194,0.712,140.178
212,Lana Del Rey,Grandfather please stand on the shoulders of my father while he's deep-sea fishing (feat. RIOPY),55LnC7VuUvayQ3fW0CvDL6,art pop; pop,0.372,0.218,8,-10.367,1,0.0302,0.935,0.0338,0.296,0.0803,79.81
213,John Mayer,Moving On and Getting Over,1crSsvtU9wZB15dIQXV2QH,neo mellow; singer-songwriter,0.85,0.461,6,-9.018,0,0.0531,0.591,0.0405,0.0922,0.621,94.037
214,Field Medic,POWERFUL LOVE,1P5FmMU0BUjBujbBAr4yM7,small room,0.579,0.674,11,-2.282,0,0.0472,0.00572,0.143,0.148,0.796,133.039
215,Cage The Elephant,Flow,0MUzalPwRItswsuNThydQg,modern alternative rock; modern rock; pov: indie; punk blues; rock,0.745,0.619,4,-10.939,0,0.0331,0.207,0.0126,0.133,0.0906,107.025
216,Joji,Run,0AFpOvLJG0x90I2aZlb6db,viral pop,0.447,0.72,7,-3.954,1,0.0332,0.0416,0.000297,0.614,0.362,157.892
217,The Who,Won't Get Fooled Again - Original Album Version,0cJPLFrlV7TTCyPLupHzcH,album rock; british invasion; classic rock; hard rock; rock,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027
218,Boston,Peace of Mind,1GqlvSEtMx5xbGptxOTTyk,album rock; classic rock; glam metal; hard rock; mellow gold; rock; soft rock,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678
219,Ben E. King,This Magic Moment,1DFOW1eRirj07UtisTIo1t,rock-and-roll; soul,0.344,0.398,9,-7.659,0,0.0377,0.519,0.0,0.139,0.579,139.881
220,David Bowie,Starman - 2012 Remaster,0pQskrTITgmCMyr85tb9qq,art rock; classic rock; glam rock; permanent wave; rock,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456
221,Beastie Boys,Sabotage,0Puj4YlTm6xNzDDADXHMI9,alternative rock; east coast hip hop; golden age hip hop; hip hop; old school hip hop; rap; rap rock; rock,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131
222,Harry Belafonte,Banana Boat (Day-O),4fHDlIntTsRGSyTg5UYZYC,calypso,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545
223,Gene Krupa & His Orchestra,Rhumboogie,35yYO6Gw7YOQiNPHV0vZCU,big band; man's orchestra; swing,0.523,0.333,5,-9.397,1,0.124,0.919,0.0203,0.0773,0.722,171.222
224,The Cardigans,Lovefool,7aQjPecQdIuNd1sz3KCDhD,lilith; new wave pop; permanent wave; pop rock; swedish pop,0.704,0.636,9,-6.029,1,0.0252,0.0344,0.0,0.35,0.89,111.845
225,The Kinks,You Really Got Me,6tZdL3Zp8JgrfDbsSeSV1S,album rock; art rock; british invasion; classic rock; folk rock; glam rock; protopunk; psychedelic rock; rock; singer-songwriter,0.567,0.959,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377
226,The Zombies,She's Coming Home,2ZVb4m91QCXD2GFbxC2OwV,baroque pop; british invasion; classic rock; folk rock; psychedelic rock,0.315,0.431,4,-9.553,1,0.0308,0.517,1.46e-06,0.0831,0.385,126.227
227,Michael Jackson,Thriller,3S2R0EVwBSAVMd5UMgKTL0,r&b; soul,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,0.813,118.459
228,Moxie,Blue Skies,0PcK6RbnO4NbpN7IrzWzMY,Unknown,0.795,0.706,0,-6.239,1,0.056,0.295,2.54e-05,0.34,0.766,94.962
229,The Mamas & The Papas,Straight Shooter,5m63cyB8bzbRSEs53K8CxF,classic rock; folk; folk rock; mellow gold; psychedelic rock; rock; soft rock; sunshine pop,0.612,0.644,9,-10.018,1,0.0288,0.754,0.0,0.134,0.819,119.809
230,"Peter, Paul and Mary","Don't Think Twice, It's All Right",7IsXXgpowAB48crGjV1oGb,american folk revival; folk; folk rock; mellow gold; singer-songwriter; soft rock,0.437,0.104,3,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718
231,Green Day,Brain Stew,1nLnpLXvl68RZCSjfkyiaa,modern rock; permanent wave; punk; rock,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958
232,Dua Lipa,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF,dance pop; pop; uk pop,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977
233,The Police,Roxanne,3EYOJ48Et32uATr9ZmLnAo,album rock; classic rock; permanent wave; rock,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114
234,Britney Spears,Toxic,6I9VzXrHxO9rA9A5euc8Ak,dance pop; pop,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04
235,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",5lwQGZYF4BXOzFtXc5zk8q,new romantic; new wave; new wave pop; permanent wave; rock; sophisti-pop; synthpop,0.623,0.739,7,-8.116,1,0.0244,0.338,1.88e-05,0.109,0.642,95.007
236,Rex Orange County,Pluto Projector,4EWBhKf1fOFnyMtUzACXEc,bedroom pop,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786
237,The Strokes,"Call It Fate, Call It Karma",3Y4rUyw7XBCK6hGHCOt6rp,alternative rock; garage rock; modern rock; permanent wave; rock,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437
238,Portugal. The Man,Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,indie rock; indietronica; modern alternative rock; modern rock,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028
239,The Black Crowes,Twice As Hard,4nJlfdLIucLBkXEJPsSCSp,album rock; blues rock; classic rock; electric blues; hard rock; jam band; rock; southern rock,0.376,0.851,0,-3.535,1,0.0459,0.11,0.000124,0.277,0.487,173.119
240,Ted Nugent,Stranglehold,2f0P7iELCvAlV8j6Z3rGDE,acid rock; album rock; blues rock; classic rock; glam metal; hard rock; rock; southern rock,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189
241,fun.,Some Nights,6t6oULCRS6hnI7rm0h5gwl,baroque pop; metropopolis,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
242,Wings,Silly Love Songs - 2014 Remaster,3uiMBldZ07pW0ySHDX5gzE,album rock; art rock; classic rock; folk rock; mellow gold; rock; singer-songwriter; soft rock,0.742,0.471,0,-10.767,1,0.0326,0.134,0.0903,0.284,0.815,124.95
243,Paramore,Still into You,3SXXFIZel1VQQ4ENiqozxi,candy pop; modern rock; pixie; pop; pop emo; pop punk; rock,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01
244,Peter Frampton,"Baby, I Love Your Way - Live",1ksayCHVLH4eKFm43GFokU,album rock; british blues; classic rock; country rock; folk rock; hard rock; mellow gold; rock; singer-songwriter; soft rock; southern rock,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269
245,The Monkees,Last Train to Clarksville - Original Stereo Version; 2006 Remaster,3h4t9qpFktohHeUQc3hZCa,album rock; beatlesque; bubblegum pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; rock-and-roll; singer-songwriter; soft rock; sunshine pop,0.239,0.618,0,-8.464,1,0.033,0.0305,0.0,0.721,0.683,197.499
246,Royel Otis,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,australian indie rock,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017
247,The Backseat Lovers,Growing/Dying,5zMxLq47V3Gr0LlFvxiFXS,pov: indie; slc indie,0.271,0.396,11,-7.774,1,0.0309,0.0156,0.0511,0.0844,0.254,178.834
248,Nelly Furtado,Say It Right,2aI21FnmY7TJVKeMaoQZ0t,canadian latin; canadian pop; dance pop; pop,0.871,0.871,1,-6.328,1,0.139,0.0469,0.00114,0.0543,0.811,116.946
249,Post Animal,Goggles,4ynX5irsZTPYHjWUOwrREQ,indie garage rock; neo-psychedelic,0.23,0.62,9,-7.039,1,0.0454,0.0789,0.00193,0.486,0.143,129.856
250,Erik Satie,Gymnopédie No. 1,5NGtFXVpXSvwunEIGeviY3,classical; early avant garde; early modern classical; impressionism; post-romantic era,0.468,0.0127,7,-36.856,1,0.123,0.994,0.937,0.094,0.356,72.776
251,Childish Gambino,IV. Sweatpants,00GOPLxW4PGQuUYdPJh8K1,atl hip hop; hip hop; rap,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027
252,Steely Dan,Dirty Work,3IvTwPCCjfZczCN2k4qPiH,album rock; classic rock; country rock; folk rock; mellow gold; rock; soft rock; yacht rock,0.582,0.214,1,-17.83,1,0.0315,0.767,2.07e-06,0.122,0.515,72.794
253,ABBA,Lay All Your Love On Me,4euAGZTszWPrriggYK0HG9,europop; swedish pop,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481
254,Still Woozy,Goodie Bag,4vHNeBWDQpVCmGbaccrRzi,bedroom pop; oakland indie; pov: indie,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263
255,Goth Babe,Weekend Friend,2d3QlXE6FXFDeodiS66yjM,indie rock; pov: indie,0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187
256,Arlo Parks,Black Dog,1NGPZKzplieiPc5g6lAJ49,indie pop; indie soul; uk contemporary r&b,0.666,0.555,1,-8.029,0,0.0362,0.697,0.0064,0.109,0.388,86.399
257,George & the Handsomes,Sleepy Beats,5peFwOPj0qKkCcaqF4YAPK,Unknown,0.612,0.266,5,-15.807,1,0.0437,0.85,0.000132,0.0884,0.172,149.972
258,boygenius,$20,38xXr3MkiKNzNDv4JDJagF,indie pop,0.551,0.627,7,-6.9,1,0.0325,0.0065,0.0637,0.139,0.402,117.992
259,The Mills Brothers,You Always Hurt The One You Love,42og107RMzQPsQUIJBSUbD,vocal harmony group,0.59,0.0597,10,-18.993,1,0.0434,0.908,0.0,0.116,0.4,133.504
260,Pinegrove,Need 2,3kQfBtkQqgN1fAMfhks8TU,countrygaze; new jersey indie; small room,0.552,0.634,1,-8.302,0,0.0261,0.00994,0.202,0.0798,0.213,76.557
261,The Backseat Lovers,Sinking Ship,4ydzIb3mPmiSm30PIMIrq8,pov: indie; slc indie,0.39,0.407,11,-11.562,1,0.0441,0.0261,1.7e-05,0.108,0.1,100.022
262,The Cathedral Singers,"Ave Maria, Op. 52 No. 6, D. 839 (Arr. for Soprano, Harp & Chorus)",4IyK8htJJzbRjPihpMouWu,rosary,0.233,0.122,10,-19.528,1,0.0333,0.988,0.00354,0.0916,0.0991,90.593
263,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),60IGhnH20N82dNxKnc8jDd,contemporary country; country; country road; modern country rock,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99
264,Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,dance pop; pop,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899
265,Simon & Garfunkel,Cecilia,6QhXQOpyYvbpdbyjgAqKdY,classic rock; folk; folk rock; melancholia; mellow gold; rock; soft rock,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762
266,The Cranberries,Zombie,7EZC6E7UjZe63f1jRmkWxt,irish rock; pop rock; rock,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915
267,Daniel Caesar,Japanese Denim,1boXOL0ua7N2iCOUVI1p9F,canadian contemporary r&b,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156
268,Billie Holiday,Easy Living,0XsbCr34semDxq0ZX84BCh,adult standards; harlem renaissance; jazz; jazz blues; soul; swing; torch song; vocal jazz,0.632,0.134,8,-17.029,1,0.0532,0.985,0.00126,0.285,0.618,89.088
269,ISLAND,By Your Side,0gEl3OkfuBT0GpNbRitxgo,indie anthem-folk; modern alternative rock,0.495,0.818,0,-3.776,1,0.0259,0.169,7.43e-05,0.348,0.377,102.001
270,Phil Collins,Tomorrow Never Knows - 2015 Remastered,6JtdbEuEME2tGQgWnttTyS,rock drums; soft rock,0.227,0.553,1,-9.796,1,0.0546,0.00652,0.0791,0.0724,0.138,132.06
271,Bob Dylan,The Times They Are A-Changin',52vA3CYKZqZVdQnzRrdZt6,classic rock; country rock; folk; folk rock; rock; roots rock; singer-songwriter,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86
272,The Four Freshmen,Day By Day,1jFFHdm6sHSDU7vq9IE9Ib,vocal harmony group,0.463,0.559,5,-9.326,1,0.0445,0.816,1.31e-06,0.241,0.811,83.363
273,Fleetwood Mac,The Chain - 2004 Remaster,7Dm3dV3WPNdTgxoNY7YFnc,album rock; classic rock; rock; soft rock; yacht rock,0.522,0.755,9,-6.95,1,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796
274,Billy Joel,Big Shot,22wxe2Yc9JzihICXYLGAQ7,album rock; classic rock; mellow gold; piano rock; rock; singer-songwriter; soft rock,0.52,0.737,0,-11.715,1,0.0972,0.156,7.55e-06,0.0866,0.728,149.861
